Protein,Ligand,Epoch,Trajectory,Accepted Pele Steps,Step
GPX_Staphylococcus,aureus@GSH,0,1,0,0
GPX_Staphylococcus,aureus@GSH,0,1,1,1
GPX_Staphylococcus,aureus@GSH,0,2,0,0
GPX_Staphylococcus,aureus@GSH,0,2,1,1
GPX_Staphylococcus,aureus@GSH,0,3,0,0
GPX_Staphylococcus,aureus@GSH,0,3,1,1
GPX_Staphylococcus,aureus@GSH,0,4,0,0
GPX_Staphylococcus,aureus@GSH,0,4,1,1
GPX_Staphylococcus,aureus@GSH,0,5,0,0
GPX_Staphylococcus,aureus@GSH,0,5,1,1
GPX_Staphylococcus,aureus@GSH,0,6,0,0
GPX_Staphylococcus,aureus@GSH,0,6,1,1
GPX_Staphylococcus,aureus@GSH,0,7,0,0
GPX_Staphylococcus,aureus@GSH,0,7,1,1
GPX_Staphylococcus,aureus@GSH,0,8,0,0
GPX_Staphylococcus,aureus@GSH,0,8,1,1
GPX_Staphylococcus,aureus@GSH,0,9,0,0
GPX_Staphylococcus,aureus@GSH,0,9,1,1
GPX_Staphylococcus,aureus@GSH,0,10,0,0
GPX_Staphylococcus,aureus@GSH,0,10,1,1
GPX_Staphylococcus,aureus@GSH,0,11,0,0
GPX_Staphylococcus,aureus@GSH,0,11,1,1
GPX_Staphylococcus,aureus@GSH,0,12,0,0
GPX_Staphylococcus,aureus@GSH,0,12,1,1
GPX_Staphylococcus,aureus@GSH,0,13,0,0
GPX_Staphylococcus,aureus@GSH,0,13,1,1
GPX_Staphylococcus,aureus@GSH,0,14,0,0
GPX_Staphylococcus,aureus@GSH,0,14,1,1
GPX_Staphylococcus,aureus@GSH,0,15,0,0
GPX_Staphylococcus,aureus@GSH,0,15,1,1
GPX_Staphylococcus,aureus@GSH,0,16,0,0
GPX_Staphylococcus,aureus@GSH,0,16,1,1
GPX_Staphylococcus,aureus@GSH,0,17,0,0
GPX_Staphylococcus,aureus@GSH,0,17,1,1
GPX_Staphylococcus,aureus@GSH,0,18,0,0
GPX_Staphylococcus,aureus@GSH,0,18,1,1
GPX_Staphylococcus,aureus@GSH,0,19,0,0
GPX_Staphylococcus,aureus@GSH,0,19,1,1
GPX_Staphylococcus,aureus@GSH,0,20,0,0
GPX_Staphylococcus,aureus@GSH,0,20,1,1
GPX_Staphylococcus,aureus@GSH,0,21,0,0
GPX_Staphylococcus,aureus@GSH,0,21,1,1
GPX_Staphylococcus,aureus@GSH,0,22,0,0
GPX_Staphylococcus,aureus@GSH,0,22,1,1
GPX_Staphylococcus,aureus@GSH,0,23,0,0
GPX_Staphylococcus,aureus@GSH,0,23,1,1
GPX_Staphylococcus,aureus@GSH,0,24,0,0
GPX_Staphylococcus,aureus@GSH,0,24,1,1
GPX_Staphylococcus,aureus@GSH,0,25,0,0
GPX_Staphylococcus,aureus@GSH,0,25,1,1
GPX_Staphylococcus,aureus@GSH,0,26,0,0
GPX_Staphylococcus,aureus@GSH,0,26,1,1
GPX_Staphylococcus,aureus@GSH,0,27,0,0
GPX_Staphylococcus,aureus@GSH,0,27,1,1
GPX_Staphylococcus,aureus@GSH,0,28,0,0
GPX_Staphylococcus,aureus@GSH,0,28,1,1
GPX_Staphylococcus,aureus@GSH,0,29,0,0
GPX_Staphylococcus,aureus@GSH,0,29,1,1
GPX_Staphylococcus,aureus@GSH,0,30,0,0
GPX_Staphylococcus,aureus@GSH,0,30,1,1
GPX_Staphylococcus,aureus@GSH,0,31,0,0
GPX_Staphylococcus,aureus@GSH,0,31,1,1
GPX_Staphylococcus,aureus@GSH,0,32,0,0
GPX_Staphylococcus,aureus@GSH,0,32,1,1
GPX_Staphylococcus,aureus@GSH,0,33,0,0
GPX_Staphylococcus,aureus@GSH,0,33,1,1
GPX_Staphylococcus,aureus@GSH,0,34,0,0
GPX_Staphylococcus,aureus@GSH,0,34,1,1
GPX_Staphylococcus,aureus@GSH,0,35,0,0
GPX_Staphylococcus,aureus@GSH,0,35,1,1
GPX_Staphylococcus,aureus@GSH,0,36,0,0
GPX_Staphylococcus,aureus@GSH,0,36,1,1
GPX_Staphylococcus,aureus@GSH,0,37,0,0
GPX_Staphylococcus,aureus@GSH,0,37,1,1
GPX_Staphylococcus,aureus@GSH,0,38,0,0
GPX_Staphylococcus,aureus@GSH,0,38,1,1
GPX_Staphylococcus,aureus@GSH,0,39,0,0
GPX_Staphylococcus,aureus@GSH,0,39,1,1
GPX_Staphylococcus,aureus@GSH,0,40,0,0
GPX_Staphylococcus,aureus@GSH,0,40,1,1
GPX_Staphylococcus,aureus@GSH,0,41,0,0
GPX_Staphylococcus,aureus@GSH,0,41,1,1
GPX_Staphylococcus,aureus@GSH,0,42,0,0
GPX_Staphylococcus,aureus@GSH,0,42,1,1
GPX_Staphylococcus,aureus@GSH,0,43,0,0
GPX_Staphylococcus,aureus@GSH,0,43,1,1
GPX_Staphylococcus,aureus@GSH,0,44,0,0
GPX_Staphylococcus,aureus@GSH,0,44,1,1
GPX_Staphylococcus,aureus@GSH,0,45,0,0
GPX_Staphylococcus,aureus@GSH,0,45,1,1
GPX_Staphylococcus,aureus@GSH,0,46,0,0
GPX_Staphylococcus,aureus@GSH,0,46,1,1
GPX_Staphylococcus,aureus@GSH,0,47,0,0
GPX_Staphylococcus,aureus@GSH,0,47,1,1
GPX_Staphylococcus,aureus@GSH,0,48,0,0
GPX_Staphylococcus,aureus@GSH,0,48,1,1
GPX_Staphylococcus,aureus@GSH,0,49,0,0
GPX_Staphylococcus,aureus@GSH,0,49,1,1
GPX_Staphylococcus,aureus@GSH,0,50,0,0
GPX_Staphylococcus,aureus@GSH,0,50,1,1
GPX_Staphylococcus,aureus@GSH,0,51,0,0
GPX_Staphylococcus,aureus@GSH,0,51,1,1
GPX_Staphylococcus,aureus@GSH,0,52,0,0
GPX_Staphylococcus,aureus@GSH,0,52,1,1
GPX_Staphylococcus,aureus@GSH,0,53,0,0
GPX_Staphylococcus,aureus@GSH,0,53,1,1
GPX_Staphylococcus,aureus@GSH,0,54,0,0
GPX_Staphylococcus,aureus@GSH,0,54,1,1
GPX_Staphylococcus,aureus@GSH,0,55,0,0
GPX_Staphylococcus,aureus@GSH,0,55,1,1
GPX_Staphylococcus,aureus@GSH,0,56,0,0
GPX_Staphylococcus,aureus@GSH,0,56,1,1
GPX_Staphylococcus,aureus@GSH,0,57,0,0
GPX_Staphylococcus,aureus@GSH,0,57,1,1
GPX_Staphylococcus,aureus@GSH,0,58,0,0
GPX_Staphylococcus,aureus@GSH,0,58,1,1
GPX_Staphylococcus,aureus@GSH,0,59,0,0
GPX_Staphylococcus,aureus@GSH,0,59,1,1
GPX_Staphylococcus,aureus@GSH,0,60,0,0
GPX_Staphylococcus,aureus@GSH,0,60,1,1
GPX_Staphylococcus,aureus@GSH,0,61,0,0
GPX_Staphylococcus,aureus@GSH,0,61,1,1
GPX_Staphylococcus,aureus@GSH,0,62,0,0
GPX_Staphylococcus,aureus@GSH,0,62,1,1
GPX_Staphylococcus,aureus@GSH,0,63,0,0
GPX_Staphylococcus,aureus@GSH,0,63,1,1
GPX_Staphylococcus,aureus@GSH,0,64,0,0
GPX_Staphylococcus,aureus@GSH,0,64,1,1
GPX_Staphylococcus,aureus@GSH,0,65,0,0
GPX_Staphylococcus,aureus@GSH,0,65,1,1
GPX_Staphylococcus,aureus@GSH,0,66,0,0
GPX_Staphylococcus,aureus@GSH,0,66,1,1
GPX_Staphylococcus,aureus@GSH,0,67,0,0
GPX_Staphylococcus,aureus@GSH,0,67,1,1
GPX_Staphylococcus,aureus@GSH,0,68,0,0
GPX_Staphylococcus,aureus@GSH,0,68,1,1
GPX_Staphylococcus,aureus@GSH,0,69,0,0
GPX_Staphylococcus,aureus@GSH,0,69,1,1
GPX_Staphylococcus,aureus@GSH,0,70,0,0
GPX_Staphylococcus,aureus@GSH,0,70,1,1
GPX_Staphylococcus,aureus@GSH,0,71,0,0
GPX_Staphylococcus,aureus@GSH,0,71,1,1
GPX_Staphylococcus,aureus@GSH,0,72,0,0
GPX_Staphylococcus,aureus@GSH,0,72,1,1
GPX_Staphylococcus,aureus@GSH,0,73,0,0
GPX_Staphylococcus,aureus@GSH,0,73,1,1
GPX_Staphylococcus,aureus@GSH,0,74,0,0
GPX_Staphylococcus,aureus@GSH,0,74,1,1
GPX_Staphylococcus,aureus@GSH,0,75,0,0
GPX_Staphylococcus,aureus@GSH,0,75,1,1
GPX_Staphylococcus,aureus@GSH,0,76,0,0
GPX_Staphylococcus,aureus@GSH,0,76,1,1
GPX_Staphylococcus,aureus@GSH,0,77,0,0
GPX_Staphylococcus,aureus@GSH,0,77,1,1
GPX_Staphylococcus,aureus@GSH,0,78,0,0
GPX_Staphylococcus,aureus@GSH,0,78,1,1
GPX_Staphylococcus,aureus@GSH,0,79,0,0
GPX_Staphylococcus,aureus@GSH,0,79,1,1
GPX_Staphylococcus,aureus@GSH,0,80,0,0
GPX_Staphylococcus,aureus@GSH,0,80,1,1
GPX_Staphylococcus,aureus@GSH,0,81,0,0
GPX_Staphylococcus,aureus@GSH,0,81,1,1
GPX_Staphylococcus,aureus@GSH,0,82,0,0
GPX_Staphylococcus,aureus@GSH,0,82,1,1
GPX_Staphylococcus,aureus@GSH,0,83,0,0
GPX_Staphylococcus,aureus@GSH,0,83,1,1
GPX_Staphylococcus,aureus@GSH,0,84,0,0
GPX_Staphylococcus,aureus@GSH,0,84,1,1
GPX_Staphylococcus,aureus@GSH,0,85,0,0
GPX_Staphylococcus,aureus@GSH,0,85,1,1
GPX_Staphylococcus,aureus@GSH,0,86,0,0
GPX_Staphylococcus,aureus@GSH,0,86,1,1
GPX_Staphylococcus,aureus@GSH,0,87,0,0
GPX_Staphylococcus,aureus@GSH,0,87,1,1
GPX_Staphylococcus,aureus@GSH,0,88,0,0
GPX_Staphylococcus,aureus@GSH,0,88,1,1
GPX_Staphylococcus,aureus@GSH,0,89,0,0
GPX_Staphylococcus,aureus@GSH,0,89,1,1
GPX_Staphylococcus,aureus@GSH,0,90,0,0
GPX_Staphylococcus,aureus@GSH,0,90,1,1
GPX_Staphylococcus,aureus@GSH,0,91,0,0
GPX_Staphylococcus,aureus@GSH,0,91,1,1
GPX_Staphylococcus,aureus@GSH,0,92,0,0
GPX_Staphylococcus,aureus@GSH,0,92,1,1
GPX_Staphylococcus,aureus@GSH,0,93,0,0
GPX_Staphylococcus,aureus@GSH,0,93,1,1
GPX_Staphylococcus,aureus@GSH,0,94,0,0
GPX_Staphylococcus,aureus@GSH,0,94,1,1
GPX_Staphylococcus,aureus@GSH,0,95,0,0
GPX_Staphylococcus,aureus@GSH,0,95,1,1
GPX_Staphylococcus,aureus@GSH,1,1,0,0
GPX_Staphylococcus,aureus@GSH,1,1,1,1
GPX_Staphylococcus,aureus@GSH,1,1,2,2
GPX_Staphylococcus,aureus@GSH,1,1,3,3
GPX_Staphylococcus,aureus@GSH,1,1,4,4
GPX_Staphylococcus,aureus@GSH,1,1,5,5
GPX_Staphylococcus,aureus@GSH,1,1,6,11
GPX_Staphylococcus,aureus@GSH,1,1,7,14
GPX_Staphylococcus,aureus@GSH,1,1,8,27
GPX_Staphylococcus,aureus@GSH,1,1,9,29
GPX_Staphylococcus,aureus@GSH,1,1,10,31
GPX_Staphylococcus,aureus@GSH,1,1,11,34
GPX_Staphylococcus,aureus@GSH,1,1,12,35
GPX_Staphylococcus,aureus@GSH,1,1,13,37
GPX_Staphylococcus,aureus@GSH,1,1,14,45
GPX_Staphylococcus,aureus@GSH,1,1,15,57
GPX_Staphylococcus,aureus@GSH,1,1,16,66
GPX_Staphylococcus,aureus@GSH,1,1,17,69
GPX_Staphylococcus,aureus@GSH,1,2,0,0
GPX_Staphylococcus,aureus@GSH,1,2,1,1
GPX_Staphylococcus,aureus@GSH,1,2,2,5
GPX_Staphylococcus,aureus@GSH,1,2,3,9
GPX_Staphylococcus,aureus@GSH,1,2,4,17
GPX_Staphylococcus,aureus@GSH,1,2,5,19
GPX_Staphylococcus,aureus@GSH,1,2,6,21
GPX_Staphylococcus,aureus@GSH,1,2,7,30
GPX_Staphylococcus,aureus@GSH,1,2,8,33
GPX_Staphylococcus,aureus@GSH,1,2,9,41
GPX_Staphylococcus,aureus@GSH,1,2,10,45
GPX_Staphylococcus,aureus@GSH,1,2,11,51
GPX_Staphylococcus,aureus@GSH,1,2,12,53
GPX_Staphylococcus,aureus@GSH,1,2,13,59
GPX_Staphylococcus,aureus@GSH,1,2,14,65
GPX_Staphylococcus,aureus@GSH,1,2,15,74
GPX_Staphylococcus,aureus@GSH,1,2,16,77
GPX_Staphylococcus,aureus@GSH,1,3,0,0
GPX_Staphylococcus,aureus@GSH,1,3,1,1
GPX_Staphylococcus,aureus@GSH,1,3,2,2
GPX_Staphylococcus,aureus@GSH,1,3,3,3
GPX_Staphylococcus,aureus@GSH,1,3,4,4
GPX_Staphylococcus,aureus@GSH,1,3,5,5
GPX_Staphylococcus,aureus@GSH,1,3,6,8
GPX_Staphylococcus,aureus@GSH,1,3,7,11
GPX_Staphylococcus,aureus@GSH,1,3,8,12
GPX_Staphylococcus,aureus@GSH,1,3,9,13
GPX_Staphylococcus,aureus@GSH,1,3,10,15
GPX_Staphylococcus,aureus@GSH,1,3,11,16
GPX_Staphylococcus,aureus@GSH,1,3,12,19
GPX_Staphylococcus,aureus@GSH,1,3,13,20
GPX_Staphylococcus,aureus@GSH,1,3,14,22
GPX_Staphylococcus,aureus@GSH,1,3,15,24
GPX_Staphylococcus,aureus@GSH,1,3,16,26
GPX_Staphylococcus,aureus@GSH,1,3,17,35
GPX_Staphylococcus,aureus@GSH,1,3,18,36
GPX_Staphylococcus,aureus@GSH,1,3,19,39
GPX_Staphylococcus,aureus@GSH,1,3,20,49
GPX_Staphylococcus,aureus@GSH,1,3,21,50
GPX_Staphylococcus,aureus@GSH,1,3,22,51
GPX_Staphylococcus,aureus@GSH,1,3,23,54
GPX_Staphylococcus,aureus@GSH,1,3,24,55
GPX_Staphylococcus,aureus@GSH,1,3,25,56
GPX_Staphylococcus,aureus@GSH,1,3,26,57
GPX_Staphylococcus,aureus@GSH,1,3,27,64
GPX_Staphylococcus,aureus@GSH,1,3,28,78
GPX_Staphylococcus,aureus@GSH,1,3,29,83
GPX_Staphylococcus,aureus@GSH,1,3,30,84
GPX_Staphylococcus,aureus@GSH,1,3,31,85
GPX_Staphylococcus,aureus@GSH,1,3,32,87
GPX_Staphylococcus,aureus@GSH,1,3,33,88
GPX_Staphylococcus,aureus@GSH,1,3,34,91
GPX_Staphylococcus,aureus@GSH,1,3,35,92
GPX_Staphylococcus,aureus@GSH,1,3,36,93
GPX_Staphylococcus,aureus@GSH,1,3,37,94
GPX_Staphylococcus,aureus@GSH,1,3,38,97
GPX_Staphylococcus,aureus@GSH,1,3,39,98
GPX_Staphylococcus,aureus@GSH,1,3,40,99
GPX_Staphylococcus,aureus@GSH,1,4,0,0
GPX_Staphylococcus,aureus@GSH,1,4,1,1
GPX_Staphylococcus,aureus@GSH,1,4,2,2
GPX_Staphylococcus,aureus@GSH,1,4,3,7
GPX_Staphylococcus,aureus@GSH,1,4,4,8
GPX_Staphylococcus,aureus@GSH,1,4,5,9
GPX_Staphylococcus,aureus@GSH,1,4,6,13
GPX_Staphylococcus,aureus@GSH,1,4,7,15
GPX_Staphylococcus,aureus@GSH,1,4,8,17
GPX_Staphylococcus,aureus@GSH,1,4,9,33
GPX_Staphylococcus,aureus@GSH,1,4,10,38
GPX_Staphylococcus,aureus@GSH,1,4,11,42
GPX_Staphylococcus,aureus@GSH,1,4,12,49
GPX_Staphylococcus,aureus@GSH,1,4,13,52
GPX_Staphylococcus,aureus@GSH,1,4,14,56
GPX_Staphylococcus,aureus@GSH,1,4,15,59
GPX_Staphylococcus,aureus@GSH,1,4,16,60
GPX_Staphylococcus,aureus@GSH,1,4,17,63
GPX_Staphylococcus,aureus@GSH,1,4,18,78
GPX_Staphylococcus,aureus@GSH,1,4,19,88
GPX_Staphylococcus,aureus@GSH,1,4,20,89
GPX_Staphylococcus,aureus@GSH,1,5,0,0
GPX_Staphylococcus,aureus@GSH,1,5,1,1
GPX_Staphylococcus,aureus@GSH,1,5,2,3
GPX_Staphylococcus,aureus@GSH,1,5,3,4
GPX_Staphylococcus,aureus@GSH,1,5,4,5
GPX_Staphylococcus,aureus@GSH,1,5,5,7
GPX_Staphylococcus,aureus@GSH,1,5,6,9
GPX_Staphylococcus,aureus@GSH,1,5,7,11
GPX_Staphylococcus,aureus@GSH,1,5,8,13
